6.766853332519531250e-01 6.605932116508483887e-02
6.542987823486328125e-01 6.115293502807617188e-02
6.305336356163024902e-01 5.626202747225761414e-02
5.992999672889709473e-01 5.159370601177215576e-02
5.555733442306518555e-01 4.942766204476356506e-02
5.049704909324645996e-01 4.994220286607742310e-02
4.558199942111968994e-01 5.222027003765106201e-02
4.102361500263214111e-01 5.545569211244583130e-02
8.633761405944824219e-01 4.507935792207717896e-02
8.633288145065307617e-01 6.524142622947692871e-02
8.628352284431457520e-01 8.494228124618530273e-02
8.605196475982666016e-01 1.026587784290313721e-01
8.542063236236572266e-01 1.150491014122962952e-01
8.434622287750244141e-01 1.205616444349288940e-01
8.300370573997497559e-01 1.211547181010246277e-01
8.156419396400451660e-01 1.196752563118934631e-01
8.008269071578979492e-01 1.177312508225440979e-01
7.858048081398010254e-01 1.149090379476547241e-01
7.699621915817260742e-01 1.115174144506454468e-01
7.514138817787170410e-01 1.066176444292068481e-01
7.308441400527954102e-01 1.004954650998115540e-01
7.070003747940063477e-01 9.363589435815811157e-02
6.762738823890686035e-01 8.434044569730758667e-02
6.415873765945434570e-01 7.402131706476211548e-02
6.044963002204895020e-01 6.402068585157394409e-02
5.614063143730163574e-01 5.853303894400596619e-02
5.133913755416870117e-01 5.839105695486068726e-02
4.682973027229309082e-01 6.104516237974166870e-02
9.239950776100158691e-01 4.506852850317955017e-02
9.239362478256225586e-01 6.527761369943618774e-02
9.239180684089660645e-01 8.549241721630096436e-02
9.239118695259094238e-01 1.056979969143867493e-01
9.238631725311279297e-01 1.258812248706817627e-01
9.237470030784606934e-01 1.460016667842864990e-01
9.233967661857604980e-01 1.657272726297378540e-01
9.219479560852050781e-01 1.840894520282745361e-01
9.174682497978210449e-01 1.986722946166992188e-01
9.084408879280090332e-01 2.067970633506774902e-01
8.956405520439147949e-01 2.097734063863754272e-01
8.803948760032653809e-01 2.100935876369476318e-01
8.613780140876770020e-01 2.076877504587173462e-01
8.348777890205383301e-01 1.986809968948364258e-01
7.973269820213317871e-01 1.804734617471694946e-01
7.496327757835388184e-01 1.546735912561416626e-01
7.033736705780029297e-01 1.307018101215362549e-01
6.603645086288452148e-01 1.138510033488273621e-01
6.209799051284790039e-01 1.031498983502388000e-01
5.859912633895874023e-01 9.797265380620956421e-02
9.444922208786010742e-01 4.506876692175865173e-02
9.443765282630920410e-01 6.527829170227050781e-02
9.443279504776000977e-01 8.549630641937255859e-02
9.442965984344482422e-01 1.057039648294448853e-01
9.442667961120605469e-01 1.259059309959411621e-01
9.442457556724548340e-01 1.460909843444824219e-01
9.441413879394531250e-01 1.662551462650299072e-01
9.439392685890197754e-01 1.862629503011703491e-01
9.431218504905700684e-01 2.055512666702270508e-01
9.403371810913085938e-01 2.223678082227706909e-01
9.333913326263427734e-01 2.336207330226898193e-01
9.215143918991088867e-01 2.380080819129943848e-01
9.055231213569641113e-01 2.379832714796066284e-01
8.842474818229675293e-01 2.338597327470779419e-01
8.516324758529663086e-01 2.209225296974182129e-01
8.078919649124145508e-01 1.988808512687683105e-01
7.560507059097290039e-01 1.683730632066726685e-01
7.026407718658447266e-01 1.409000903367996216e-01
6.591530442237854004e-01 1.249115914106369019e-01
6.228682994842529297e-01 1.166136041283607483e-01
8.327876329421997070e-01 4.485759511590003967e-02
8.298070430755615234e-01 6.276372075080871582e-02
8.215577006340026855e-01 7.376050949096679688e-02
8.081331253051757812e-01 7.610008865594863892e-02
7.924841046333312988e-01 7.331880182027816772e-02
7.768360376358032227e-01 7.020208239555358887e-02
7.609230279922485352e-01 6.776643544435501099e-02
7.440549135208129883e-01 6.571682542562484741e-02
7.261655330657958984e-01 6.277811527252197266e-02
7.077412605285644531e-01 5.996957421302795410e-02
6.892421245574951172e-01 5.752388387918472290e-02
6.692160964012145996e-01 5.438925325870513916e-02
6.440137028694152832e-01 4.980387166142463684e-02
6.136541366577148438e-01 4.576352983713150024e-02
5.792072415351867676e-01 4.437885060906410217e-02
5.399200916290283203e-01 4.440057650208473206e-02
4.985620677471160889e-01 4.518717154860496521e-02
4.596298038959503174e-01 4.661605134606361389e-02
4.214084446430206299e-01 4.798252135515213013e-02
3.786882758140563965e-01 4.753183200955390930e-02
8.533191084861755371e-01 4.505511373281478882e-02
8.530237674713134766e-01 6.497525423765182495e-02
8.514826893806457520e-01 8.340934664011001587e-02
8.464709520339965820e-01 9.751181304454803467e-02
8.363875150680541992e-01 1.044070869684219360e-01
8.230874538421630859e-01 1.056224554777145386e-01
8.079553842544555664e-01 1.039212644100189209e-01
7.921246886253356934e-01 1.014507338404655457e-01
7.765540480613708496e-01 9.911727160215377808e-02
7.614093422889709473e-01 9.608858823776245117e-02
7.462175488471984863e-01 9.321761131286621094e-02
7.281346321105957031e-01 8.935442566871643066e-02
7.065402269363403320e-01 8.356296271085739136e-02
6.835682392120361328e-01 7.790714502334594727e-02
6.565241217613220215e-01 7.078548520803451538e-02
6.248333454132080078e-01 6.258362531661987305e-02
5.873906612396240234e-01 5.586924031376838684e-02
5.397568941116333008e-01 5.368187651038169861e-02
4.896475076675415039e-01 5.478490144014358521e-02
4.422573149204254150e-01 5.792127922177314758e-02
8.935642242431640625e-01 4.507450759410858154e-02
8.935670852661132812e-01 6.528180837631225586e-02
8.935576081275939941e-01 8.547870069742202759e-02
8.934673666954040527e-01 1.055591478943824768e-01
8.929348587989807129e-01 1.251748055219650269e-01
8.909187316894531250e-01 1.430013030767440796e-01
8.855095505714416504e-01 1.564529538154602051e-01
8.757957220077514648e-01 1.636766642332077026e-01
8.634800314903259277e-01 1.667615026235580444e-01
8.495110273361206055e-01 1.677447706460952759e-01
8.337188363075256348e-01 1.665217727422714233e-01
8.146865963935852051e-01 1.616143286228179932e-01
7.925285100936889648e-01 1.547574549913406372e-01
7.649571299552917480e-01 1.421764642000198364e-01
7.304456830024719238e-01 1.252978295087814331e-01
6.895540356636047363e-01 1.074495390057563782e-01
6.465119123458862305e-01 9.245178848505020142e-02
6.060237288475036621e-01 8.245127648115158081e-02
5.705708861351013184e-01 7.541885972023010254e-02
5.353488326072692871e-01 7.392565160989761353e-02
9.138062596321105957e-01 4.506915062665939331e-02
9.137760400772094727e-01 6.527792662382125854e-02
9.137789011001586914e-01 8.548927307128906250e-02
9.137562513351440430e-01 1.056828573346138000e-01
9.136660099029541016e-01 1.258199810981750488e-01
9.133891463279724121e-01 1.457242518663406372e-01
9.122340679168701172e-01 1.645497530698776245e-01
9.086926579475402832e-01 1.802039742469787598e-01
9.007756114006042480e-01 1.900889724493026733e-01
8.893273472785949707e-01 1.946809291839599609e-01
8.756085634231567383e-01 1.963953077793121338e-01
8.594855666160583496e-01 1.959598213434219360e-01
8.384245038032531738e-01 1.914161890745162964e-01
8.086558580398559570e-01 1.792950332164764404e-01
7.689319849014282227e-01 1.595618128776550293e-01
7.254458665847778320e-01 1.357102245092391968e-01
6.832903027534484863e-01 1.167532727122306824e-01
6.425938606262207031e-01 1.025769412517547607e-01
6.037677526473999023e-01 9.410428255796432495e-02
5.695226788520812988e-01 8.901900053024291992e-02
8.734338283538818359e-01 4.507558047771453857e-02
8.734332919120788574e-01 6.527514010667800903e-02
8.732643723487854004e-01 8.533503115177154541e-02
8.723267912864685059e-01 1.045511290431022644e-01
8.690468072891235352e-01 1.209011897444725037e-01
8.615549206733703613e-01 1.314820051193237305e-01
8.504120111465454102e-01 1.362272799015045166e-01
8.375449180603027344e-01 1.373705714941024780e-01
8.240728378295898438e-01 1.363725364208221436e-01
8.094136118888854980e-01 1.335541009902954102e-01
7.933939695358276367e-01 1.301529109477996826e-01
7.749160528182983398e-01 1.253268569707870483e-01
7.536508440971374512e-01 1.183727681636810303e-01
7.274201512336730957e-01 1.094194799661636353e-01
6.963604688644409180e-01 9.780739247798919678e-02
6.570011973381042480e-01 8.437128365039825439e-02
6.172795295715332031e-01 7.324340194463729858e-02
5.775419473648071289e-01 6.478808820247650146e-02
5.331651568412780762e-01 6.274925917387008667e-02
4.916082024574279785e-01 6.442566215991973877e-02
9.342417120933532715e-01 4.507135972380638123e-02
9.341154694557189941e-01 6.528033316135406494e-02
9.341007471084594727e-01 8.549343794584274292e-02
9.340817928314208984e-01 1.057052686810493469e-01
9.340492486953735352e-01 1.258991956710815430e-01
9.339977502822875977e-01 1.460712850093841553e-01
9.338321685791015625e-01 1.661068797111511230e-01
9.332503676414489746e-01 1.856148391962051392e-01
9.310781955718994141e-01 2.031487524509429932e-01
9.254575967788696289e-01 2.158587723970413208e-01
9.150869250297546387e-01 2.221183776855468750e-01
9.010707736015319824e-01 2.239696830511093140e-01
8.834607601165771484e-01 2.225967794656753540e-01
8.596262335777282715e-01 2.168112993240356445e-01
8.249309659004211426e-01 2.014618515968322754e-01
7.809346914291381836e-01 1.777847558259963989e-01
7.275797724723815918e-01 1.479653716087341309e-01
6.803097128868103027e-01 1.268348991870880127e-01
6.393296122550964355e-01 1.135513558983802795e-01
6.032682061195373535e-01 1.072171032428741455e-01
9.546498656272888184e-01 4.506198689341545105e-02
9.546318650245666504e-01 6.527069211006164551e-02
9.545553326606750488e-01 8.549949526786804199e-02
9.545089006423950195e-01 1.057010143995285034e-01
9.544581770896911621e-01 1.259078979492187500e-01
9.544305205345153809e-01 1.460957676172256470e-01
9.543404579162597656e-01 1.662881970405578613e-01
9.542451500892639160e-01 1.864009797573089600e-01
9.539260864257812500e-01 2.063046395778656006e-01
9.527309536933898926e-01 2.250471562147140503e-01
9.488288760185241699e-01 2.405235320329666138e-01
9.396669268608093262e-01 2.493393868207931519e-01
9.254990220069885254e-01 2.512598633766174316e-01
9.065030813217163086e-01 2.491260617971420288e-01
8.792085647583007812e-01 2.400602996349334717e-01
8.361814022064208984e-01 2.196034491062164307e-01
7.812681198120117188e-01 1.894804835319519043e-01
7.308088541030883789e-01 1.589063704013824463e-01
6.813222765922546387e-01 1.382032483816146851e-01
6.417580246925354004e-01 1.271407455205917358e-01
9.647545814514160156e-01 4.506076499819755554e-02
9.647404551506042480e-01 6.526948511600494385e-02
9.647015333175659180e-01 8.549837768077850342e-02
9.646627306938171387e-01 1.056981980800628662e-01
9.646326899528503418e-01 1.259060502052307129e-01
9.646103382110595703e-01 1.460991054773330688e-01
9.645559787750244141e-01 1.662976592779159546e-01
9.644770622253417969e-01 1.864460557699203491e-01
9.643596410751342773e-01 2.065796405076980591e-01
9.639878869056701660e-01 2.262676358222961426e-01
9.623038172721862793e-01 2.445992231369018555e-01
9.568015933036804199e-01 2.587928175926208496e-01
9.454048275947570801e-01 2.655661702156066895e-01
9.278901815414428711e-01 2.647694945335388184e-01
9.049823284149169922e-01 2.590241134166717529e-01
8.671707510948181152e-01 2.407782673835754395e-01
8.140309453010559082e-01 2.133135646581649780e-01
7.547993659973144531e-01 1.784488707780838013e-01
7.091262936592102051e-01 1.538415700197219849e-01
6.665992736816406250e-01 1.391117274761199951e-01
9.848775863647460938e-01 4.507089406251907349e-02
9.848535060882568359e-01 6.527019292116165161e-02
9.848502874374389648e-01 8.548744767904281616e-02
9.848296046257019043e-01 1.056951284408569336e-01
9.847968220710754395e-01 1.259046792984008789e-01
9.847673177719116211e-01 1.461122035980224609e-01
9.847561120986938477e-01 1.663040369749069214e-01
9.847134947776794434e-01 1.864756643772125244e-01
9.846754670143127441e-01 2.066588699817657471e-01
9.846237301826477051e-01 2.267456650733947754e-01
9.843506217002868652e-01 2.466759234666824341e-01
9.832547903060913086e-01 2.657335996627807617e-01
9.793431758880615234e-01 2.816561460494995117e-01
9.690403342247009277e-01 2.902126014232635498e-01
9.505348801612854004e-01 2.903149127960205078e-01
9.246196150779724121e-01 2.832901775836944580e-01
8.846283555030822754e-01 2.617068588733673096e-01
8.321237564086914062e-01 2.327399551868438721e-01
7.771126031875610352e-01 2.013676911592483521e-01
7.293500304222106934e-01 1.748003661632537842e-01
1.004967331886291504e+00 4.506974294781684875e-02
1.004973411560058594e+00 6.526265293359756470e-02
1.004968404769897461e+00 8.547744154930114746e-02
1.004951238632202148e+00 1.056953668594360352e-01
1.004920721054077148e+00 1.259040385484695435e-01
1.004923105239868164e+00 1.461019217967987061e-01
1.004903435707092285e+00 1.663075983524322510e-01
1.004906773567199707e+00 1.864751279354095459e-01
1.004914522171020508e+00 2.066891640424728394e-01
1.004909038543701172e+00 2.268000245094299316e-01
1.004873275756835938e+00 2.469066679477691650e-01
1.004732728004455566e+00 2.668583989143371582e-01
1.003997921943664551e+00 2.861205041408538818e-01
1.001025438308715820e+00 3.030939102172851562e-01
9.926193356513977051e-01 3.133508563041687012e-01
9.770037531852722168e-01 3.150287866592407227e-01
9.549748301506042480e-01 3.107418715953826904e-01
9.304042458534240723e-01 3.029305338859558105e-01
9.000182151794433594e-01 2.834692895412445068e-01
8.565818071365356445e-01 2.561455368995666504e-01
1.024991989135742188e+00 4.507423564791679382e-02
1.024991512298583984e+00 6.526596099138259888e-02
1.025008320808410645e+00 8.547779172658920288e-02
1.024999022483825684e+00 1.056929081678390503e-01
1.024996399879455566e+00 1.259015053510665894e-01
1.024983286857604980e+00 1.461017131805419922e-01
1.024986505508422852e+00 1.663125008344650269e-01
1.024988532066345215e+00 1.864806562662124634e-01
1.025018930435180664e+00 2.066719383001327515e-01
1.025064110755920410e+00 2.267636358737945557e-01
1.025112390518188477e+00 2.468588650226593018e-01
1.025271415710449219e+00 2.668344080448150635e-01
1.025582551956176758e+00 2.862706184387207031e-01
1.026567935943603516e+00 3.041518032550811768e-01
1.029155135154724121e+00 3.185955286026000977e-01
1.033431529998779297e+00 3.277107179164886475e-01
1.039841890335083008e+00 3.318738043308258057e-01
1.046219944953918457e+00 3.341585397720336914e-01
1.050286054611206055e+00 3.365711569786071777e-01
1.050856828689575195e+00 3.397932946681976318e-01
1.045013904571533203e+00 4.507401213049888611e-02
1.045016527175903320e+00 6.526814401149749756e-02
1.045054912567138672e+00 8.548428863286972046e-02
1.045047283172607422e+00 1.056962534785270691e-01
1.045059204101562500e+00 1.259001046419143677e-01
1.045051693916320801e+00 1.460867971181869507e-01
1.045065999031066895e+00 1.663047820329666138e-01
1.045102238655090332e+00 1.864743679761886597e-01
1.045150279998779297e+00 2.066271156072616577e-01
1.045252203941345215e+00 2.266704887151718140e-01
1.045452117919921875e+00 2.466565668582916260e-01
1.046044707298278809e+00 2.662663459777832031e-01
1.048188924789428711e+00 2.842681109905242920e-01
1.054295420646667480e+00 2.976832985877990723e-01
1.065875291824340820e+00 3.040029704570770264e-01
1.083081245422363281e+00 3.038858473300933838e-01
1.107996940612792969e+00 2.962972223758697510e-01
1.145575523376464844e+00 2.806581556797027588e-01
1.182490348815917969e+00 2.581141293048858643e-01
1.218729734420776367e+00 2.357567548751831055e-01
1.065072417259216309e+00 4.507248848676681519e-02
1.065069794654846191e+00 6.527618318796157837e-02
1.065102338790893555e+00 8.548737317323684692e-02
1.065114855766296387e+00 1.056986078619956970e-01
1.065119266510009766e+00 1.258929967880249023e-01
1.065135836601257324e+00 1.460579186677932739e-01
1.065160274505615234e+00 1.662775576114654541e-01
1.065237998962402344e+00 1.864260584115982056e-01
1.065347552299499512e+00 2.065394818782806396e-01
1.065571308135986328e+00 2.264793515205383301e-01
1.066436886787414551e+00 2.458181679248809814e-01
1.069394350051879883e+00 2.627456188201904297e-01
1.077130556106567383e+00 2.739769518375396729e-01
1.089874625205993652e+00 2.787450551986694336e-01
1.107659339904785156e+00 2.786718606948852539e-01
1.134154915809631348e+00 2.708559930324554443e-01
1.173944234848022461e+00 2.504116296768188477e-01
1.232060909271240234e+00 2.163630127906799316e-01
1.287535190582275391e+00 1.826949119567871094e-01
1.328518271446228027e+00 1.637463569641113281e-01
1.085140705108642578e+00 4.506541043519973755e-02
1.085147142410278320e+00 6.526546925306320190e-02
1.085170030593872070e+00 8.547783643007278442e-02
1.085206985473632812e+00 1.056952700018882751e-01
1.085218548774719238e+00 1.258887648582458496e-01
1.085241079330444336e+00 1.460961699485778809e-01
1.085301756858825684e+00 1.662392467260360718e-01
1.085441470146179199e+00 1.863183826208114624e-01
1.085838794708251953e+00 2.061534970998764038e-01
1.087249159812927246e+00 2.246883362531661987e-01
1.091491580009460449e+00 2.396223545074462891e-01
1.100349664688110352e+00 2.480833977460861206e-01
1.113269329071044922e+00 2.508310675621032715e-01
1.129442095756530762e+00 2.506759762763977051e-01
1.152119040489196777e+00 2.467078268527984619e-01
1.189842104911804199e+00 2.306824177503585815e-01
1.243035912513732910e+00 1.987788975238800049e-01
1.299441099166870117e+00 1.664516478776931763e-01
1.343391895294189453e+00 1.459014564752578735e-01
1.382213592529296875e+00 1.347621083259582520e-01
1.105229139328002930e+00 4.505662247538566589e-02
1.105227112770080566e+00 6.525477021932601929e-02
1.105260252952575684e+00 8.548002690076828003e-02
1.105304241180419922e+00 1.056767404079437256e-01
1.105354547500610352e+00 1.258685439825057983e-01
1.105408787727355957e+00 1.460739523172378540e-01
1.105595707893371582e+00 1.660548746585845947e-01
1.106305956840515137e+00 1.853962838649749756e-01
1.108798146247863770e+00 2.025085687637329102e-01
1.115164995193481445e+00 2.142415493726730347e-01
1.125738978385925293e+00 2.199116498231887817e-01
1.138693690299987793e+00 2.225254029035568237e-01
1.153528451919555664e+00 2.235833406448364258e-01
1.173838257789611816e+00 2.207280397415161133e-01
1.206537604331970215e+00 2.086209207773208618e-01
1.252065181732177734e+00 1.825357824563980103e-01
1.301971316337585449e+00 1.546673476696014404e-01
1.349426388740539551e+00 1.324484348297119141e-01
1.388143301010131836e+00 1.203061714768409729e-01
1.422759294509887695e+00 1.132831946015357971e-01
1.125332355499267578e+00 4.507151991128921509e-02
1.125351428985595703e+00 6.527124345302581787e-02
1.125369429588317871e+00 8.547174930572509766e-02
1.125440239906311035e+00 1.056575700640678406e-01
1.125581502914428711e+00 1.257807910442352295e-01
1.125913739204406738e+00 1.456361114978790283e-01
1.127312779426574707e+00 1.641615927219390869e-01
1.131450772285461426e+00 1.790449023246765137e-01
1.140032291412353516e+00 1.878182888031005859e-01
1.151932120323181152e+00 1.916539072990417480e-01
1.165148973464965820e+00 1.938381344079971313e-01
1.179868459701538086e+00 1.954627186059951782e-01
1.199055790901184082e+00 1.936890482902526855e-01
1.228334665298461914e+00 1.828407496213912964e-01
1.266848564147949219e+00 1.621941626071929932e-01
1.309357881546020508e+00 1.394375413656234741e-01
1.350068688392639160e+00 1.201682686805725098e-01
1.388048171997070312e+00 1.072013825178146362e-01
1.423912644386291504e+00 9.925919026136398315e-02
1.457313179969787598e+00 9.477885812520980835e-02
1.165801048278808594e+00 4.507140815258026123e-02
1.165719151496887207e+00 6.525149196386337280e-02
1.166098117828369141e+00 8.526255935430526733e-02
1.167271971702575684e+00 1.042650938034057617e-01
1.171173334121704102e+00 1.200340762734413147e-01
1.179779767990112305e+00 1.297320574522018433e-01
1.191652059555053711e+00 1.341075301170349121e-01
1.204954266548156738e+00 1.355969309806823730e-01
1.218685150146484375e+00 1.356977522373199463e-01
1.232967376708984375e+00 1.340873539447784424e-01
1.248885750770568848e+00 1.306766420602798462e-01
1.267052173614501953e+00 1.250099539756774902e-01
1.289161324501037598e+00 1.167111843824386597e-01
1.315354824066162109e+00 1.067885160446166992e-01
1.344708919525146484e+00 9.641662985086441040e-02
1.380412220954895020e+00 8.432300388813018799e-02
1.417106509208679199e+00 7.541719079017639160e-02
1.454186439514160156e+00 6.817878782749176025e-02
1.494206190109252930e+00 6.489949673414230347e-02
1.532412290573120117e+00 6.618156284093856812e-02
1.145533084869384766e+00 4.506804049015045166e-02
1.145511984825134277e+00 6.526661664247512817e-02
1.145566821098327637e+00 8.546454459428787231e-02
1.145777344703674316e+00 1.055347025394439697e-01
1.146465420722961426e+00 1.250027269124984741e-01
1.148910284042358398e+00 1.423133462667465210e-01
1.155113339424133301e+00 1.546609252691268921e-01
1.165543794631958008e+00 1.610549688339233398e-01
1.178107976913452148e+00 1.644707769155502319e-01
1.191978693008422852e+00 1.664240062236785889e-01
1.207285523414611816e+00 1.666962206363677979e-01
1.225687384605407715e+00 1.634335219860076904e-01
1.249195575714111328e+00 1.550646573305130005e-01
1.277493476867675781e+00 1.410083770751953125e-01
1.310214877128601074e+00 1.251985728740692139e-01
1.347127079963684082e+00 1.087683886289596558e-01
1.386516213417053223e+00 9.520700573921203613e-02
1.424838066101074219e+00 8.632281422615051270e-02
1.458959579467773438e+00 8.012328296899795532e-02
1.490480065345764160e+00 7.776994258165359497e-02
1.186243772506713867e+00 4.505134746432304382e-02
1.186624646186828613e+00 6.491141021251678467e-02
1.188441514968872070e+00 8.313754200935363770e-02
1.194355249404907227e+00 9.677450358867645264e-02
1.205215215682983398e+00 1.033079549670219421e-01
1.219187736511230469e+00 1.046737805008888245e-01
1.234276056289672852e+00 1.029165759682655334e-01
1.249385952949523926e+00 1.001650914549827576e-01
1.264285683631896973e+00 9.763273596763610840e-02
1.278850555419921875e+00 9.503954648971557617e-02
1.294176816940307617e+00 9.180211275815963745e-02
1.312511563301086426e+00 8.739385753870010376e-02
1.334047913551330566e+00 8.182162046432495117e-02
1.357506871223449707e+00 7.584478706121444702e-02
1.384782671928405762e+00 6.884929537773132324e-02
1.413362860679626465e+00 6.281961500644683838e-02
1.447786331176757812e+00 5.788253247737884521e-02
1.491065979003906250e+00 5.497700721025466919e-02
1.537659645080566406e+00 5.561085045337677002e-02
1.582305788993835449e+00 5.847281590104103088e-02
1.207647919654846191e+00 4.478755965828895569e-02
1.210784077644348145e+00 6.245781481266021729e-02
1.219599127769470215e+00 7.309681177139282227e-02
1.233457922935485840e+00 7.493672519922256470e-02
1.249448418617248535e+00 7.175613939762115479e-02
1.265335083007812500e+00 6.836535781621932983e-02
1.281466603279113770e+00 6.552591919898986816e-02
1.298870444297790527e+00 6.306600570678710938e-02
1.317166686058044434e+00 6.026592105627059937e-02
1.335688233375549316e+00 5.812893807888031006e-02
1.354765057563781738e+00 5.559453368186950684e-02
1.376393079757690430e+00 5.160924792289733887e-02
1.404572248458862305e+00 4.746062681078910828e-02
1.438041806221008301e+00 4.511415958404541016e-02
1.471509218215942383e+00 4.430730640888214111e-02
1.503929138183593750e+00 4.453667998313903809e-02
1.536414384841918945e+00 4.551350697875022888e-02
1.570696949958801270e+00 4.687254503369331360e-02
1.605764508247375488e+00 4.831259325146675110e-02
1.642895102500915527e+00 4.910095781087875366e-02
9.748283028602600098e-01 4.506704583764076233e-02
9.748019576072692871e-01 6.527229398488998413e-02
9.747878909111022949e-01 8.549349009990692139e-02
9.747525453567504883e-01 1.056961342692375183e-01
9.747280478477478027e-01 1.259040981531143188e-01
9.746985435485839844e-01 1.461097002029418945e-01
9.746767878532409668e-01 1.663012355566024780e-01
9.746230244636535645e-01 1.864694803953170776e-01
9.745560288429260254e-01 2.066350281238555908e-01
9.744313955307006836e-01 2.266160547733306885e-01
9.736821651458740234e-01 2.460718005895614624e-01
9.709794521331787109e-01 2.633523643016815186e-01
9.636524319648742676e-01 2.749555408954620361e-01
9.494965076446533203e-01 2.788861989974975586e-01
9.282456040382385254e-01 2.757773995399475098e-01
8.964186906814575195e-01 2.627009451389312744e-01
8.484596014022827148e-01 2.362861037254333496e-01
7.921200394630432129e-01 2.051123678684234619e-01
7.360209226608276367e-01 1.730296760797500610e-01
6.922858357429504395e-01 1.531893610954284668e-01
9.949131011962890625e-01 4.506895318627357483e-02
9.948946833610534668e-01 6.526549160480499268e-02
9.948884248733520508e-01 8.548155426979064941e-02
9.948772788047790527e-01 1.056955158710479736e-01
9.948653578758239746e-01 1.259038895368576050e-01
9.948399662971496582e-01 1.461065411567687988e-01
9.948331117630004883e-01 1.663051098585128784e-01
9.948083162307739258e-01 1.864755004644393921e-01
9.947727322578430176e-01 2.066819965839385986e-01
9.947590827941894531e-01 2.267864644527435303e-01
9.946430325508117676e-01 2.468495517969131470e-01
9.941834807395935059e-01 2.665607631206512451e-01
9.923216104507446289e-01 2.847645282745361328e-01
9.862399697303771973e-01 2.985073328018188477e-01
9.719060063362121582e-01 3.029088973999023438e-01
9.501202106475830078e-01 2.999193072319030762e-01
9.207763671875000000e-01 2.894703745841979980e-01
8.771849274635314941e-01 2.623440623283386230e-01
8.214994668960571289e-01 2.328549027442932129e-01
7.805557250976562500e-01 2.081916630268096924e-01
1.014980912208557129e+00 4.507282748818397522e-02
1.014984011650085449e+00 6.526449322700500488e-02
1.014989733695983887e+00 8.547646552324295044e-02
